_id,OBJECTID,GEO_ID,NAME,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,LATITUDE,LONGITUDE,geometry,neighbourhood
29707,731,313294,OUR LADY OF GRACE CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,121 BRIMWOOD BLVD,English Separate,313294,121,Brimwood Blvd,121 Brimwood Blvd,M1V 1E5,Scarborough,Toronto,Our Lady Of Grace Catholic School,43.8124790854,-79.2750444662,POINT (-79.2750444662 43.8124790854),Agincourt North
29708,732,10906432,OUR LADY OF GUADALUPE CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,3105 DON MILLS RD,English Separate,10906432,3105,Don Mills Rd,3105 Don Mills Rd,M2J 3C2,North York,Toronto,Our Lady of Guadalupe,43.7898742437,-79.3533482303,POINT (-79.3533482303 43.7898742437),Don Valley Village
29709,733,10923487,OUR LADY OF LOURDES CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,444 SHERBOURNE ST,English Separate,10923487,444,Sherbourne St,444 Sherbourne St,M4X 1K2,former Toronto,Toronto,Our Lady Of Lourdes Catholic School,43.666043493500005,-79.3746955628,POINT (-79.3746955628 43.66604349350001),Cabbagetown-South St.James Town
29710,734,9530460,OUR LADY OF PEACE CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,70 MATTICE AVE,English Separate,9530460,70,Mattice Ave,70 Mattice Ave,M9B 1T6,Etobicoke,Toronto,Our Lady Of Peace Catholic School,43.646512249,-79.5410781547,POINT (-79.5410781547 43.646512249),Islington-City Centre West
29711,735,13971319,OUR LADY OF PERPETUAL HELP CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,1 1/2 GARFIELD AVE,English Separate,13971319,1 1/2,Garfield Ave,1 1/2 Garfield Ave,M4T 1E6,former Toronto,Toronto,Our Lady Of Perpetual Help C S,43.687105081400006,-79.3834646497,POINT (-79.3834646497 43.68710508140001),Rosedale-Moore Park
29712,736,1019749,OUR LADY OF SORROWS CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,32 MONTGOMERY RD,English Separate,1019749,32,Montgomery Rd,32 Montgomery Rd,M8X 1Z4,Etobicoke,Toronto,Our Lady of Sorrows,43.648219368199996,-79.5189670333,POINT (-79.5189670333 43.6482193682),Kingsway South
29713,737,521683,OUR LADY OF THE ASSUMPTION CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,125 GLENMOUNT AVE,English Separate,521683,125,Glenmount Ave,125 Glenmount Ave,M6B 3C2,North York,Toronto,Our Lady of the Assumption Catholic School,43.7163703521,-79.4316993861,POINT (-79.43169938609999 43.7163703521),Englemount-Lawrence
29714,738,9531820,OUR LADY OF VICTORY CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,70 GUESTVILLE AVE,English Separate,9531820,70,Guestville Ave,70 Guestville Ave,M6N 4N3,York,Toronto,Our Lady Of Victory Catholic School,43.683661002200004,-79.4898300918,POINT (-79.4898300918 43.6836610022),Mount Dennis
29715,739,348652,OUR LADY OF WISDOM CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,10 JAPONICA RD,English Separate,348652,10,Japonica Rd,10 Japonica Rd,M1R 4R7,Scarborough,Toronto,Our Lady Of Wisdom Catholic School,43.761946582200004,-79.3083463663,POINT (-79.3083463663 43.7619465822),Wexford/Maryvale
29716,740,548156,OVERLAND LEARNING CENTRE,Toronto District School Board,55 OVERLAND DR,English Public,548156,55,Overland Dr,55 Overland Dr,M3C 2C3,North York,Toronto,Overland Learning Centre,43.731797723599996,-79.3484836115,POINT (-79.3484836115 43.7317977236),Banbury-Don Mills
29717,741,3244814,OVERLEA LINC,Toronto District School Board,14 OVERLEA BLVD,English Public,3244814,14,Overlea Blvd,14 Overlea Blvd,M4H 1A4,East York,Toronto,,43.70362088979999,-79.3516723796,POINT (-79.3516723796 43.70362088979999),Thorncliffe Park
29718,742,548301,OWEN PUBLIC SCHOOL,Toronto District School Board,111 OWEN BLVD,English Public,548301,111,Owen Blvd,111 Owen Blvd,M2P 1G6,North York,Toronto,Owen Public School,43.7490561851,-79.3925162004,POINT (-79.3925162004 43.7490561851),St.Andrew-Windfields
29719,743,14627062,OXFORD COLLEGE OF CANADA,,5231 YONGE ST,Private,14627062,5231,Yonge St,5231 Yonge St,M2N 5P8,North York,Toronto,,43.771670075299994,-79.4130125711,POINT (-79.4130125711 43.77167007529999),Willowdale East
29720,744,20237239,OXFORD COLLEGE OF CANADA SECONDARY SCHOOL,,155 CONSUMERS RD,Private,20237239,155,Consumers Rd,155 Consumers Rd,M2J 0A3,North York,Toronto,,43.7732105926,-79.33271161270001,POINT (-79.33271161270001 43.7732105926),Henry Farm
29721,745,2119861,P T MONTESSORI SCHOOL,,280 CULFORD RD,Private,2119861,280,Culford Rd,280 Culford Rd,M6L 2V3,North York,Toronto,Elverston Trethewey United,43.7131715599,-79.49085582229999,POINT (-79.49085582229999 43.7131715599),Rustic
29722,746,6619760,PALMERSTON AVENUE JUNIOR PUBLIC SCHOOL,Toronto District School Board,734 PALMERSTON AVE,English Public,6619760,734,Palmerston Ave,734 Palmerston Ave,M6G 2R4,former Toronto,Toronto,Palmerston Avenue Public School,43.6681449064,-79.4152049534,POINT (-79.41520495340001 43.6681449064),Annex
29723,747,14615167,PAPE AVENUE JUNIOR PUBLIC SCHOOL,Toronto District School Board,220 LANGLEY AVE,English Public,14615167,220,Langley Ave,220 Langley Ave,M4K 1B9,former Toronto,Toronto,Pape Avenue Junior Public School,43.6703518876,-79.34189361770001,POINT (-79.34189361770001 43.6703518876),North Riverdale
29724,748,7684096,PARK LANE PUBLIC SCHOOL,Toronto District School Board,60 PARK LANE CRCL,English Public,7684096,60,Park Lane Crcl,60 Park Lane Crcl,M3C 2N2,North York,Toronto,Park Lane Public School,43.728923620299994,-79.3668200605,POINT (-79.3668200605 43.72892362029999),Bridle Path-Sunnybrook-York Mills
29725,749,985525,PARK LAWN JUNIOR MIDDLE SCHOOL,Toronto District School Board,71 BALLACAINE DR,English Public,985525,71,Ballacaine Dr,71 Ballacaine Dr,M8Y 4B6,Etobicoke,Toronto,Park Lawn Junior Middle School,43.6377066076,-79.4964469164,POINT (-79.4964469164 43.6377066076),Stonegate-Queensway
29726,750,8648700,PARK PLACE LINC CENTRE,Toronto Catholic District School Board,2299 DUNDAS ST W,English Separate,8648700,2299,Dundas St W,2299 Dundas St W,M6R 1X7,former Toronto,Toronto,,43.6555487281,-79.4526501183,POINT (-79.4526501183 43.6555487281),High Park-Swansea
29727,751,8168404,PARKDALE COLLEGIATE INSTITUTE,Toronto District School Board,209 JAMESON AVE,English Public,8168404,209,Jameson Ave,209 Jameson Ave,M6K 2Y3,former Toronto,Toronto,Parkdale Collegiate Institute,43.639657513900005,-79.4360685051,POINT (-79.4360685051 43.6396575139),South Parkdale
29728,752,10180114,PARKDALE JUNIOR & SENIOR PUBLIC SCHOOL,Toronto District School Board,78 SEAFORTH AVE,English Public,10180114,78,Seaforth Ave,78 Seaforth Ave,M6K 3L2,former Toronto,Toronto,Parkdale Junior & Senior Public School,43.6431872871,-79.4367985751,POINT (-79.4367985751 43.6431872871),Roncesvalles
29729,753,1026461,PARKFIELD JUNIOR SCHOOL,Toronto District School Board,31 REDGRAVE DR,English Public,1026461,31,Redgrave Dr,31 Redgrave Dr,M9R 3T9,Etobicoke,Toronto,Parkfield Junior Public School,43.6822877769,-79.5697578515,POINT (-79.5697578515 43.6822877769),Willowridge-Martingrove-Richview
29730,754,6427685,PARKSIDE ELEMENTARY SCHOOL,Toronto District School Board,401 CEDARVALE AVE,English Public,6427685,401,Cedarvale Ave,401 Cedarvale Ave,M4C 4K7,East York,Toronto,Parkside Elementary School - Building Grounds,43.699443467799995,-79.3163183865,POINT (-79.3163183865 43.69944346779999),Woodbine-Lumsden
29731,755,373500,PARKVIEW ALTERNATIVE SCHOOL,Toronto District School Board,1641 PHARMACY AVE,English Public,373500,1641,Pharmacy Ave,1641 Pharmacy Ave,M1R 2L2,Scarborough,Toronto,,43.76737728,-79.3130026079,POINT (-79.3130026079 43.76737728),Wexford/Maryvale
29732,756,8418224,PAUL PENNA DOWNTOWN JEWISH DAY SCHOOL,,750 SPADINA AVE,Private,8418224,750,Spadina Ave,750 Spadina Ave,M5S 2J2,former Toronto,Toronto,Miles Nadal Jewish Community Centre,43.6662065809,-79.404062253,POINT (-79.40406225300001 43.6662065809),University
29733,757,329105,PAULINE JOHNSON JUNIOR PUBLIC SCHOOL,Toronto District School Board,35 DUNMURRAY BLVD,English Public,329105,35,Dunmurray Blvd,35 Dunmurray Blvd,M1T 2K2,Scarborough,Toronto,Pauline Johnson Public School,43.785129858299996,-79.30357129810001,POINT (-79.30357129810001 43.7851298583),Tam O'Shanter-Sullivan
29734,758,9638081,PAULINE JUNIOR PUBLIC SCHOOL,Toronto District School Board,100 PAULINE AVE,English Public,9638081,100,Pauline Ave,100 Pauline Ave,M6H 3M8,former Toronto,Toronto,Pauline Public School,43.6624891076,-79.4391436706,POINT (-79.4391436706 43.6624891076),Dovercourt-Wallace Emerson-Junction
29735,759,519066,PELMO PARK PUBLIC SCHOOL,Toronto District School Board,180 GARY DR,English Public,519066,180,Gary Dr,180 Gary Dr,M9N 2M1,North York,Toronto,Pelmo Park Public School,43.7120567278,-79.5181161606,POINT (-79.5181161606 43.7120567278),Pelmo Park-Humberlea
29736,760,397655,PERCY WILLIAMS JUNIOR PUBLIC SCHOOL,Toronto District School Board,35 WHITE HEATHER BLVD,English Public,397655,35,White Heather Blvd,35 White Heather Blvd,M1V 1P6,Scarborough,Toronto,Percy Williams Public School,43.812666881800006,-79.2656585281,POINT (-79.2656585281 43.81266688180001),Agincourt North
29737,761,8985455,PERE PHILIPPE LAMARCHE HIGH SCHOOL,Conseil scolaire de district catholique Centre-Sud,2850 EGLINTON AVE E,French Separate,8985455,2850,Eglinton Ave E,2850 Eglinton Ave E,M1J 2C8,Scarborough,Toronto,Pere Philippe Lamarche High School,43.7388885328,-79.2407057599,POINT (-79.2407057599 43.7388885328),Eglinton East
29738,762,8431734,PERTH AVENUE JUNIOR PUBLIC SCHOOL,Toronto District School Board,14 RUSKIN AVE,English Public,8431734,14,Ruskin Ave,14 Ruskin Ave,M6P 3P8,former Toronto,Toronto,Perth Avenue Junior Public School,43.6628313614,-79.4524196859,POINT (-79.4524196859 43.6628313614),Dovercourt-Wallace Emerson-Junction
29739,763,14206471,PETRE COLLEGE,,3359 YONGE ST,Private,14206471,3359,Yonge St,3359 Yonge St,M4N 2M6,former Toronto,Toronto,,43.731625686899996,-79.4035136918,POINT (-79.4035136918 43.7316256869),Lawrence Park North
29740,764,7561629,PHOENIX MONTESSORI,,2 STATION RD,Private,7561629,2,Station Rd,2 Station Rd,M8V 2P9,Etobicoke,Toronto,Wesley Mimico United Church,43.6129864451,-79.4936820745,POINT (-79.4936820745 43.6129864451),Mimico (includes Humber Bay Shores)
29741,765,576369,PIERRE LAPORTE MIDDLE SCHOOL,Toronto District School Board,1270 WILSON AVE,English Public,576369,1270,Wilson Ave,1270 Wilson Ave,M3M 1H5,North York,Toronto,Pierre Laporte Middle School,43.7250745328,-79.4921243122,POINT (-79.4921243122 43.7250745328),Downsview-Roding-CFB
29742,766,551399,PINEWAY PUBLIC SCHOOL,Toronto District School Board,110 PINEWAY BLVD,English Public,551399,110,Pineway Blvd,110 Pineway Blvd,M2H 1A8,North York,Toronto,"Pineway Public School,Pineway Park",43.796417777600006,-79.3745155238,POINT (-79.3745155238 43.79641777760001),Bayview Woods-Steeles
29743,767,30076180,PLEASANT PUBLIC SCHOOL,Toronto District School Board,288 PLEASANT AVE,English Public,30076180,288,Pleasant Ave,288 Pleasant Ave,M2R 2R1,North York,Toronto,,43.789955418299996,-79.4345576871,POINT (-79.4345576871 43.7899554183),Newtonbrook West
29744,768,492072,PLEASANT VIEW JUNIOR HIGH SCHOOL,Toronto District School Board,175 BRIAN DR,English Public,492072,175,Brian Dr,175 Brian Dr,M2J 3Y8,North York,Toronto,Pleasant View Junior High School,43.7874877559,-79.3339032144,POINT (-79.3339032144 43.7874877559),Pleasant View
29745,769,9340702,POLARIS LEARNING CENTRE,,1560 BAYVIEW AVE,Private,9340702,1560,Bayview Ave,1560 Bayview Ave,M4G 3B8,former Toronto,Toronto,,43.7052280891,-79.3753373122,POINT (-79.3753373122 43.7052280891),Mount Pleasant East
29746,770,849784,POPE FRANCIS CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,319 OSSINGTON AVE,English Separate,849784,319,Ossington Ave,319 Ossington Ave,M6J 3A6,former Toronto,Toronto,Pope Francis Catholic School,43.6516313657,-79.421016185,POINT (-79.421016185 43.6516313657),Trinity-Bellwoods
29748,772,5024206,PORT ROYAL PUBLIC SCHOOL,Toronto District School Board,408 PORT ROYAL TRL,English Public,5024206,408,Port Royal Trl,408 Port Royal Trl,M1V 4R1,Scarborough,Toronto,Port Royal Public School,43.824632405,-79.28996675,POINT (-79.28996675 43.824632405),Milliken
29749,773,14171495,PORTAGE TRAIL COMMUNITY SCHOOL,Toronto District School Board,100 SIDNEY BELSEY CRES,English Public,14171495,100,Sidney Belsey Cres,100 Sidney Belsey Cres,M6M 5H6,York,Toronto,Portage Trail Community School,43.692296184300005,-79.5097668839,POINT (-79.5097668839 43.69229618430001),Mount Dennis
29750,774,373219,PRECIOUS BLOOD CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,1035 PHARMACY AVE,English Separate,373219,1035,Pharmacy Ave,1035 Pharmacy Ave,M1R 2G8,Scarborough,Toronto,Precious Blood Catholic School,43.7393564303,-79.30223742449999,POINT (-79.30223742449999 43.7393564303),Wexford/Maryvale
29751,775,34673,PRESTEIGN HEIGHTS ELEMENTARY SCHOOL,Toronto District School Board,2570 ST CLAIR AVE E,English Public,34673,2570,St Clair Ave E,2570 St Clair Ave E,M4B 1M3,East York,Toronto,Presteign Heights Elementary School,43.7055433445,-79.3171939753,POINT (-79.3171939753 43.7055433445),O'Connor-Parkview
29752,776,7554003,PRINCE OF PEACE CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,255 ALTON TOWERS CRCL,English Separate,7554003,255,Alton Towers Crcl,255 Alton Towers Crcl,M1V 4E7,Scarborough,Toronto,Prince Of Peace Catholic School,43.8253890671,-79.2789443072,POINT (-79.27894430720001 43.8253890671),Milliken
29753,777,10513559,PRINCESS MARGARET JUNIOR SCHOOL,Toronto District School Board,65 TROMLEY DR,English Public,10513559,65,Tromley Dr,65 Tromley Dr,M9B 5Y7,Etobicoke,Toronto,Princess Margaret Junior School,43.67122203,-79.5590577552,POINT (-79.5590577552 43.67122203),Princess-Rosethorn
29754,778,498533,PROGRAM AND SPECIAL SERVICES - NORTH,Toronto Catholic District School Board,270 CHEROKEE BLVD,English Separate,498533,270,Cherokee Blvd,270 Cherokee Blvd,M2H 3B9,North York,Toronto,Our Lady Of Mount Carmel Catholic School,43.796613926000006,-79.3368020983,POINT (-79.3368020983 43.79661392600001),Pleasant View
29755,779,30121873,PURE DEGREE MANDARIN SCHOOL,,2760 VICTORIA PARK AVE,Private,30121873,2760,Victoria Park Ave,2760 Victoria Park Ave,M2J 4A8,North York,Toronto,,43.7870317451,-79.3288850384,POINT (-79.3288850384 43.7870317451),Pleasant View
29756,780,6350054,QUEEN ALEXANDRA MIDDLE SCHOOL,Toronto District School Board,181 BROADVIEW AVE,English Public,6350054,181,Broadview Ave,181 Broadview Ave,M4M 2G3,former Toronto,Toronto,Queen Alexandra Middle School,43.6616429603,-79.3500911323,POINT (-79.35009113229999 43.6616429603),South Riverdale
29757,781,784384,QUEEN VICTORIA JUNIOR PUBLIC SCHOOL,Toronto District School Board,100 CLOSE AVE,English Public,784384,100,Close Ave,100 Close Ave,M6K 2V3,former Toronto,Toronto,Queen Victoria Public School,43.6365094905,-79.4353206978,POINT (-79.43532069779999 43.6365094905),South Parkdale
29758,782,13503328,QUEEN'S ACADEMIC SCHOOL,,201 CONSUMERS RD,Private,13503328,201,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,,43.7721013757,-79.3322488675,POINT (-79.3322488675 43.7721013757),Henry Farm
29759,783,14621473,QUEEN'S COLLEGIATE SECONDARY SCHOOL,,5535 EGLINTON AVE W,Private,14621473,5535,Eglinton Ave W,5535 Eglinton Ave W,M9C 5K5,Etobicoke,Toronto,,43.6511972298,-79.60236189310001,POINT (-79.60236189310001 43.6511972298),Eringate-Centennial-West Deane
29760,784,13226957,QUEEN'S ELITE ACADEMY,,3650 VICTORIA PARK AVE,Private,13226957,3650,Victoria Park Ave,3650 Victoria Park Ave,M2H 3P7,North York,Toronto,,43.8079510485,-79.33882932979999,POINT (-79.33882932979999 43.8079510485),Hillcrest Village
29761,785,765985,QUEST ALTERNATIVE SENIOR SCHOOL,Toronto District School Board,25 BAIN AVE,English Public,765985,25,Bain Ave,25 Bain Ave,M4K 1E5,former Toronto,Toronto,Withrow Public School,43.6704604609,-79.3521296601,POINT (-79.3521296601 43.6704604609),North Riverdale
29762,786,388308,R H KING ACADEMY,Toronto District School Board,3800 ST CLAIR AVE E,English Public,388308,3800,St Clair Ave E,3800 St Clair Ave E,M1M 1V3,Scarborough,Toronto,R. H. King Academy,43.7226223411,-79.237450035,POINT (-79.23745003499999 43.7226223411),Cliffcrest
29763,787,29703,R H MCGREGOR ELEMENTARY SCHOOL,Toronto District School Board,555 MORTIMER AVE,English Public,29703,555,Mortimer Ave,555 Mortimer Ave,M4J 2G9,East York,Toronto,R. H. Mcgregor Public School,43.6899952579,-79.3271357421,POINT (-79.3271357421 43.6899952579),Danforth East York
29764,788,7274066,R J LANG ELEMENTARY & MIDDLE SCHOOL,Toronto District School Board,227 DREWRY AVE,English Public,7274066,227,Drewry Ave,227 Drewry Ave,M2M 1E3,North York,Toronto,R. J. Lang Elementary and Middle School,43.7834853825,-79.4265104765,POINT (-79.4265104765 43.7834853825),Newtonbrook West
29765,789,554092,RANCHDALE PUBLIC SCHOOL,Toronto District School Board,60 RANCHDALE CRES,English Public,554092,60,Ranchdale Cres,60 Ranchdale Cres,M3A 2M3,North York,Toronto,Ranchdale Public School,43.7524580001,-79.3232914376,POINT (-79.32329143760001 43.7524580001),Parkwoods-Donalda
29766,790,60867,RAWLINSON COMMUNITY SCHOOL,Toronto District School Board,231 GLENHOLME AVE,English Public,60867,231,Glenholme Ave,231 Glenholme Ave,M6E 3C7,York,Toronto,Rawlinson Community School,43.683977068900006,-79.4400434191,POINT (-79.44004341909999 43.68397706890001),Oakwood Village
29767,791,9270479,REGAL ROAD JUNIOR PUBLIC SCHOOL,Toronto District School Board,95 REGAL RD,English Public,9270479,95,Regal Rd,95 Regal Rd,M6H 2J6,former Toronto,Toronto,Regal Road Public School,43.67377516770001,-79.4400632871,POINT (-79.4400632871 43.67377516770001),Corso Italia-Davenport
29768,792,372953,REGENT HEIGHTS PUBLIC SCHOOL,Toronto District School Board,555 PHARMACY AVE,English Public,372953,555,Pharmacy Ave,555 Pharmacy Ave,M1L 3H1,Scarborough,Toronto,Regent Heights Junior Public School,43.70701562479999,-79.2891326349,POINT (-79.2891326349 43.70701562479999),Clairlea-Birchmount
29769,793,13971294,REGINA MUNDI CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,70 PLAYFAIR AVE,English Separate,13971294,70,Playfair Ave,70 Playfair Ave,M6B 2P9,North York,Toronto,Regina Mundi Catholic School,43.70991982100001,-79.4593958766,POINT (-79.4593958766 43.70991982100001),Yorkdale-Glen Park
29770,794,532360,RENE GORDON HEALTH & WELLNESS ACADEMY,Toronto District School Board,20 KAREN RD,English Public,532360,20,Karen Rd,20 Karen Rd,M3A 3L6,North York,Toronto,Rene Gordon Elementary School,43.7619030433,-79.34014306479999,POINT (-79.34014306479999 43.7619030433),Parkwoods-Donalda
29771,795,986007,REXDALE LEARNING CENTRE LINC,Toronto District School Board,30 BARRHEAD CRES,English Public,986007,30,Barrhead Cres,30 Barrhead Cres,M9W 3Z7,Etobicoke,Toronto,Mississauga Private School,43.7193132275,-79.5665521914,POINT (-79.56655219140001 43.7193132275),Rexdale-Kipling
29772,796,1009103,RICHVIEW COLLEGIATE INSTITUTE,Toronto District School Board,1738 ISLINGTON AVE,English Public,1009103,1738,Islington Ave,1738 Islington Ave,M9A 3N2,Etobicoke,Toronto,Richview Collegiate Institute,43.6786465334,-79.5395009466,POINT (-79.5395009466 43.6786465334),Princess-Rosethorn
29773,797,556083,RIPPLETON PUBLIC SCHOOL,Toronto District School Board,21 RIPPLETON RD,English Public,556083,21,Rippleton Rd,21 Rippleton Rd,M3B 1H4,North York,Toronto,Rippleton Public School,43.740904837399995,-79.360120466,POINT (-79.360120466 43.7409048374),Banbury-Don Mills
29774,798,1005812,RIVERCREST JUNIOR SCHOOL,Toronto District School Board,30 HAREFIELD DR,English Public,1005812,30,Harefield Dr,30 Harefield Dr,M9W 4C9,Etobicoke,Toronto,Rivercrest Junior School,43.729716180100006,-79.5695177436,POINT (-79.5695177436 43.72971618010001),Rexdale-Kipling
29775,799,11585699,RIVERDALE COLLEGIATE INSTITUTE,Toronto District School Board,1094 GERRARD ST E,English Public,11585699,1094,Gerrard St E,1094 Gerrard St E,M4M 2A1,former Toronto,Toronto,Riverdale Collegiate Institute,43.670047698199994,-79.3348598192,POINT (-79.33485981920001 43.67004769819999),South Riverdale
29776,800,7359582,ROBERT SERVICE SENIOR PUBLIC SCHOOL,Toronto District School Board,945 DANFORTH RD,English Public,7359582,945,Danforth Rd,945 Danforth Rd,M1K 1J2,Scarborough,Toronto,Robert Service Senior Public School,43.7290251524,-79.2511781788,POINT (-79.2511781788 43.7290251524),Kennedy Park
